[01:06:25] [main/INFO]: ModLauncher running: args [--username, Lavaheart2003, --version, neoforge-21.1.147, --gameDir, C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2, --assetsDir, C:\Users\User\curseforge\minecraft\Install\assets, --assetIndex, 17, --uuid, bdf77ac69144437782401d2fd38b282c, --accessToken, ❄❄❄❄❄❄❄❄, --clientId, N2RkZmY5ODAtYmFkZS00NTI0LTgzMGUtNmVmZGMzMGRlMmM0, --xuid, 2535409530177756, --userType, msa, --versionType, release, --width, 1920, --height, 1080, --quickPlayPath, C:\Users\User\curseforge\minecraft\Install\quickPlay\java\1745795183532.json, --fml.neoForgeVersion, 21.1.147, --fml.fmlVersion, 4.0.38, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient]
[01:06:25] [main/INFO]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.3+9-LTS
[01:06:25] [main/INFO]: ModLauncher 11.0.4+main.d2e20e43 starting: java version 21.0.3 by Microsoft; OS Windows 11 arch amd64 version 10.0
[01:06:26] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[01:06:26] [main/INFO]: Trying GL version 4.6
[01:06:26] [main/INFO]: Requested GL version 4.6 got version 4.6
[01:06:26] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/C:/Users/User/curseforge/minecraft/Install/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%23131!/ Service=ModLauncher Env=CLIENT
[01:06:26] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 3080 Ti/PCIe/SSE2 GL version 4.6.0 NVIDIA 566.36, NVIDIA Corporation
[01:06:27] [main/INFO]: Found mod file "BetterAdvancements-NeoForge-1.21.1-0.4.3.21.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "bibliocraft-1.21.1-1.5.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "bibliowoods-1.21.1-1.5.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "BiomesOPlenty-neoforge-1.21.1-21.1.0.8.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "blockui-1.0.199-1.21.1-snapshot.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "bookshelf-neoforge-1.21.1-21.1.59.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "buildinggadgets2-1.3.8.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "BuildingWands-neoforge-MC1.21-2.8.3.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "chipped-neoforge-1.21.1-4.0.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "chisel-neoforge-2.0.0+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "cleanswing-1.9.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "cloth-config-15.0.140-neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "Clumps-neoforge-1.21.1-19.0.0.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "cobweb-neoforge-1.21-1.3.3.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "CodeChickenLib-1.21.1-4.6.0.521.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "collective-1.21.1-8.3.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "colorfulhearts-neoforge-1.21.1-10.3.8.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "compactmachines-neoforge-7.0.22.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "compressedblocks-neoforge-1.21.1-1.7.2-1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "connectedglass-1.1.13-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "connectivity-1.21.1-7.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "Controlling-neoforge-1.21.1-19.0.5.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "cookingforblockheads-neoforge-1.21.1-21.1.14.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "Corgilib-NeoForge-1.21.1-5.0.0.3.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "cosmeticarmorreworked-1.21.1-v1-neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "CraftTweaker-neoforge-1.21.1-21.0.27.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "create-1.21.1-6.0.4.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "create_structures_arise-156.29.28-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "createaddition-1.4.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "CreativeCore_NEOFORGE_v2.13.2_mc1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "cryonicconfig-neoforge-1.0.0+mc1.21.4.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "Cucumber-1.21.1-8.0.11.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "cupboard-1.21-2.9.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "curios-neoforge-9.0.15+1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "curios-neoforge-9.1.4+1.21.0.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "curios-neoforge-9.4.2+1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "darkmodeeverywhere-1.21-1.3.5.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "deeperdarker-neoforge-1.21.1-1.3.5.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "disenchanting_table-merged-1.21.1-4.0.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "domum-ornamentum-1.0.213-snapshot-main.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "dragonfight-1.21-4.6.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "drinkbeer-refill-1.21.1-1.2.0.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "dummmmmmy-1.21-2.0.7-neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "easy-villagers-neoforge-1.21.1-1.1.23.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "elevatorid-neoforge-1.21.1-1.11.4.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "enchdesc-neoforge-1.21.1-21.1.7.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "enderio-7.1.8-alpha.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "endermanoverhaul-neoforge-1.21.1-2.0.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "EnderStorage-1.21.1-2.13.0.191.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "endportalrecipe-1.21.1-5.7.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "entangled-1.3.20-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "eternalstarlight-0.4.2-hotfix+1.21.1+neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "ExtendedCrafting-1.21.1-7.0.4.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "ExtremeReactors2-1.21.1-2.4.22.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "ExtremeSoundMuffler-3.49_NeoForge-1.21.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "fallingleaves-1.21.1-2.5.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "farmingforblockheads-neoforge-1.21.1-21.1.8.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "farsight-1.21-3.8.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "FastFurnace-1.21.1-9.0.0.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "fastleafdecay-35.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "FastWorkbench-1.21-9.1.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "ferritecore-7.0.2-neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "FluxNetworks-1.21.1-8.0.0.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "formations-1.0.3-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "formationsnether-1.0.5-mc1.21+.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "FramedBlocks-10.3.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "ftb-chunks-neoforge-2101.1.8.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "ftb-essentials-neoforge-2101.1.6.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "ftb-filter-system-neoforge-21.1.0.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "ftb-library-neoforge-2101.1.13.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "ftb-quests-neoforge-2101.1.9.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "ftb-ranks-neoforge-2101.1.3.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "ftb-teams-neoforge-2101.1.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "ftb-xmod-compat-neoforge-21.1.3.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "functionalstorage-1.21.1-1.4.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "fusion-1.2.7b-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "fzzy_config-0.6.9+1.21+neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "GatewaysToEternity-1.21.1-5.0.3.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "geckolib-neoforge-1.21.1-4.7.5.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "generatorgalore-1.21.1-1.3.4.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "Glassential-renewed-neoforge-1.21.1-3.1.7.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "GlitchCore-neoforge-1.21.1-2.1.0.0.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "Glodium-1.21-2.2-neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "guideme-21.1.8.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "HammerLib-1.21-21.0.14.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "handcrafted-neoforge-1.21.1-4.0.3.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "harvest-with-ease-neoforge-1.21-9.4.0.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
[01:06:27] [main/INFO]: Found mod file "HostileNeuralNetworks-1.21.1-6.2.0.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Lava's buildcraft 2\mods}, reader: mod manifest]
